0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
419108.0,21.763333333333335,13.533333333333333,0.0,20.976666666666667,31.833333333333332,20.711666666666666,20.38,27.468333333333334,20.613333333333333,32.29666666666667,20.133333333333333,24.0,24.19333333333333,31.205000000000002,19.233333333333334,0.0,23.41333333333333,23.35666666666667,15.323333333333334,18.046666666666667,16.44666666666667,18.095,20.916666666666668,19.333333333333332,0.0,21.75,35.53333333333333,19.71666666666667,23.53333333333333,27.616666666666667,26.066666666666666,26.883333333333333,21.96666666666667,24.666666666666668,28.2,31.533333333333335,18.266666666666666,0.0,28.400000000000002,22.950000000000003,17.3,20.2,19.066666666666666,18.799999999999997,7.6025,6.300000000000001,0.0,7.3475,8.0275,7.805,7.785,7.0,7.11,8.510000000000002,6.717499999999999,8.745000000000001,13.855,7.234999999999999,9.465,0.0,7.41,7.285,6.5975,8.01,7.74,7.375
419109.0,34.45,27.36,25.906666666666666,0.0,22.46666666666667,23.7,25.314999999999998,0.0,18.86,15.028333333333332,34.65,24.101666666666667,0.0,31.333333333333332,85.25,0.0,70.16666666666667,35.46666666666667,18.08,21.673333333333332,18.386666666666667,16.953333333333333,29.43333333333333,27.53333333333333,31.933333333333334,0.0,22.8,28.599999999999998,26.783333333333335,0.0,25.733333333333334,16.03333333333333,28.25,24.46666666666667,0.0,35.13333333333333,76.98333333333332,0.0,79.46666666666667,36.266666666666666,19.133333333333333,21.85,26.2,18.066666666666666,8.3275,8.925,7.290000000000001,12.0,8.850000000000001,7.4399999999999995,6.817499999999999,0.0,6.6674999999999995,7.129999999999999,8.29,7.155,0.0,8.01,8.692499999999999,10.5,7.9350000000000005,8.790000000000001,7.01,7.2725,6.300000000000001,6.95
419110.0,19.55333333333333,23.866666666666664,31.78,30.453333333333333,19.69333333333333,17.666666666666668,27.071666666666665,21.78,15.833333333333332,18.883333333333333,21.16,0.0,45.666666666666664,19.0,28.39333333333333,69.41,26.900000000000002,0.0,19.541666666666664,19.906666666666666,17.076666666666668,17.953333333333333,21.2,22.599999999999998,31.06666666666667,34.53333333333333,24.933333333333334,21.0,24.933333333333334,23.183333333333334,16.566666666666666,22.5,22.933333333333334,0.0,58.13333333333333,22.0,25.383333333333333,49.166666666666664,28.866666666666664,0.0,23.766666666666666,20.8,17.766666666666666,20.73333333333333,6.3825,9.495000000000001,7.5525,7.92,6.0475,7.5600000000000005,7.7475000000000005,6.9575,7.5075,6.0425,9.39,7.5,7.0649999999999995,7.77,8.09,8.81,8.370000000000001,4.5,6.025,8.61,7.2524999999999995,6.672499999999999
419111.0,0.0,25.473333333333333,0.0,31.001666666666665,59.77333333333333,0.0,21.65833333333333,19.16,16.406666666666666,18.461666666666666,20.68,24.0,24.19333333333333,31.205000000000002,19.233333333333334,0.0,23.41333333333333,23.35666666666667,15.323333333333334,17.526666666666667,18.046666666666667,18.095,0.0,27.866666666666664,0.0,28.2,66.66666666666667,0.0,22.766666666666666,24.666666666666668,23.133333333333336,17.766666666666666,20.4,24.666666666666668,28.2,31.533333333333335,18.266666666666666,0.0,28.400000000000002,22.950000000000003,17.3,25.0,20.2,18.799999999999997,6.8100000000000005,11.2275,0.0,8.1525,8.07,9.0,6.8925,6.9750000000000005,6.375,7.549999999999999,7.7575,8.745000000000001,13.855,7.234999999999999,9.465,0.0,7.41,7.285,6.5975,6.300000000000001,8.01,7.375
419112.0,31.333333333333332,24.101666666666667,35.46666666666667,85.25,70.16666666666667,0.0,0.0,21.673333333333332,18.386666666666667,16.953333333333333,20.60333333333333,21.763333333333335,13.533333333333333,20.976666666666667,31.833333333333332,20.711666666666666,0.0,20.38,27.468333333333334,19.919999999999998,20.133333333333333,32.29666666666667,35.13333333333333,24.46666666666667,36.266666666666666,76.98333333333332,79.46666666666667,0.0,0.0,21.85,26.2,18.066666666666666,19.516666666666666,20.916666666666668,19.333333333333332,21.75,35.53333333333333,19.71666666666667,0.0,23.53333333333333,27.616666666666667,28.666666666666668,21.96666666666667,26.883333333333333,8.01,7.155,8.790000000000001,8.692499999999999,7.9350000000000005,10.5,0.0,7.2725,6.300000000000001,6.95,7.595000000000001,7.6025,6.300000000000001,7.3475,8.0275,7.805,0.0,7.785,7.0,6.24,6.717499999999999,8.510000000000002
419113.0,34.45,27.36,25.906666666666666,0.0,22.46666666666667,25.314999999999998,18.413333333333334,23.7,18.776666666666667,18.86,34.65,19.55333333333333,23.866666666666664,31.78,30.453333333333333,17.666666666666668,19.69333333333333,27.071666666666665,21.78,15.833333333333332,18.883333333333333,18.580000000000002,29.43333333333333,27.53333333333333,31.933333333333334,0.0,22.8,26.783333333333335,24.8,28.599999999999998,20.033333333333335,25.733333333333334,28.25,21.2,22.599999999999998,31.06666666666667,34.53333333333333,21.0,24.933333333333334,24.933333333333334,23.183333333333334,16.566666666666666,22.5,23.53333333333333,8.3275,8.925,7.290000000000001,0.0,8.850000000000001,6.817499999999999,6.675000000000001,7.4399999999999995,6.8075,6.6674999999999995,8.29,6.3825,9.495000000000001,7.5525,7.92,7.5600000000000005,6.0475,7.7475000000000005,6.9575,7.5075,6.0425,7.08
419114.0,31.205000000000002,24.19333333333333,19.233333333333334,23.35666666666667,0.0,23.41333333333333,15.323333333333334,18.046666666666667,17.526666666666667,18.095,24.0,23.616666666666667,20.056666666666665,0.0,32.166666666666664,20.82,25.023333333333333,23.346666666666668,16.746666666666666,23.43,22.888333333333335,18.90833333333333,31.533333333333335,28.2,18.266666666666666,22.950000000000003,0.0,28.400000000000002,17.3,20.2,25.0,18.799999999999997,24.666666666666668,24.383333333333333,24.433333333333334,0.0,34.666666666666664,21.53333333333333,21.450000000000003,20.566666666666666,22.599999999999998,27.066666666666666,22.25,18.416666666666668,7.234999999999999,13.855,9.465,7.285,0.0,7.41,6.5975,8.01,6.300000000000001,7.375,8.745000000000001,7.2475000000000005,6.1274999999999995,0.0,8.34,8.67,8.315,8.145,6.66,6.355,7.4825,7.6025
419115.0,31.333333333333332,24.101666666666667,35.46666666666667,85.25,70.16666666666667,0.0,0.0,21.673333333333332,18.386666666666667,16.953333333333333,20.60333333333333,0.0,0.0,21.133333333333333,59.77333333333333,31.001666666666665,0.0,17.5,16.406666666666666,21.240000000000002,20.68,19.02,35.13333333333333,24.46666666666667,36.266666666666666,76.98333333333332,79.46666666666667,0.0,0.0,21.85,26.2,18.066666666666666,19.516666666666666,0.0,0.0,25.133333333333336,66.66666666666667,28.2,0.0,23.733333333333334,23.133333333333336,20.53333333333333,20.4,23.2,8.01,7.155,8.790000000000001,8.692499999999999,7.9350000000000005,10.5,0.0,7.2725,6.300000000000001,6.95,7.595000000000001,0.0,21.0,7.545,8.07,8.1525,9.0,6.615,6.375,7.4399999999999995,7.7575,7.3500000000000005
419116.0,26.333333333333332,24.19333333333333,31.205000000000002,0.0,19.233333333333334,23.41333333333333,21.106666666666666,15.323333333333334,18.046666666666667,18.095,23.241666666666667,0.0,23.866666666666664,30.453333333333333,31.78,27.071666666666665,19.69333333333333,19.55333333333333,21.78,15.833333333333332,18.883333333333333,24.99,24.0,28.2,31.533333333333335,0.0,18.266666666666666,28.400000000000002,28.133333333333336,17.3,20.2,18.799999999999997,19.833333333333336,0.0,22.599999999999998,34.53333333333333,31.06666666666667,24.933333333333334,24.933333333333334,21.2,23.183333333333334,16.566666666666666,22.5,21.21666666666667,9.870000000000001,13.855,7.234999999999999,0.0,9.465,7.41,6.735,6.5975,8.01,7.375,8.692499999999999,0.0,9.495000000000001,7.92,7.5525,7.7475000000000005,6.0475,6.3825,6.9575,7.5075,6.0425,8.115
419117.0,0.0,45.666666666666664,19.0,28.39333333333333,69.41,0.0,26.900000000000002,19.541666666666664,19.906666666666666,17.076666666666668,17.953333333333333,21.763333333333335,13.533333333333333,0.0,20.976666666666667,31.833333333333332,0.0,20.711666666666666,27.468333333333334,19.919999999999998,32.29666666666667,17.346666666666668,0.0,58.13333333333333,22.0,25.383333333333333,49.166666666666664,0.0,28.866666666666664,23.766666666666666,20.8,17.766666666666666,20.73333333333333,20.916666666666668,19.333333333333332,0.0,21.75,35.53333333333333,0.0,19.71666666666667,27.616666666666667,28.666666666666668,26.883333333333333,23.46666666666667,7.5,7.0649999999999995,7.77,8.09,8.81,4.5,8.370000000000001,6.025,8.61,7.2524999999999995,6.672499999999999,7.6025,6.300000000000001,0.0,7.3475,8.0275,0.0,7.805,7.0,6.24,8.510000000000002,6.645
419118.0,0.0,0.0,48.379999999999995,59.77333333333333,31.001666666666665,14.956666666666665,0.0,16.406666666666666,20.68,19.02,18.461666666666666,27.36,34.45,0.0,25.906666666666666,22.46666666666667,25.314999999999998,0.0,18.86,16.695,18.776666666666667,34.65,0.0,0.0,59.0,66.66666666666667,28.2,19.066666666666666,0.0,23.133333333333336,20.4,23.2,17.766666666666666,27.53333333333333,29.43333333333333,0.0,31.933333333333334,22.8,26.783333333333335,0.0,25.733333333333334,16.31666666666667,20.033333333333335,28.25,21.0,0.0,7.365,8.07,8.1525,5.0825000000000005,9.0,6.375,7.7575,7.3500000000000005,7.549999999999999,8.925,8.3275,12.0,7.290000000000001,8.850000000000001,6.817499999999999,0.0,6.6674999999999995,7.935,6.8075,8.29
419119.0,23.616666666666667,20.056666666666665,0.0,32.166666666666664,20.82,23.346666666666668,16.746666666666666,25.023333333333333,23.43,22.888333333333335,18.90833333333333,31.333333333333332,24.101666666666667,35.46666666666667,85.25,0.0,70.16666666666667,0.0,21.673333333333332,18.386666666666667,16.953333333333333,20.60333333333333,24.383333333333333,24.433333333333334,0.0,34.666666666666664,21.53333333333333,20.566666666666666,22.599999999999998,21.450000000000003,27.066666666666666,22.25,18.416666666666668,35.13333333333333,24.46666666666667,36.266666666666666,76.98333333333332,0.0,79.46666666666667,0.0,21.85,26.2,18.066666666666666,19.516666666666666,7.2475000000000005,6.1274999999999995,0.0,8.34,8.67,8.145,6.66,8.315,6.355,7.4825,7.6025,8.01,7.155,8.790000000000001,8.692499999999999,10.5,7.9350000000000005,0.0,7.2725,6.300000000000001,6.95,7.595000000000001
419120.0,0.0,0.0,19.0,28.39333333333333,69.41,26.900000000000002,31.153333333333332,19.541666666666664,17.52,17.953333333333333,17.076666666666668,26.333333333333332,24.19333333333333,19.233333333333334,0.0,23.41333333333333,32.29666666666667,15.033333333333333,15.323333333333334,23.241666666666667,17.526666666666667,18.095,0.0,0.0,22.0,25.383333333333333,49.166666666666664,28.866666666666664,38.266666666666666,23.766666666666666,18.033333333333335,20.73333333333333,17.766666666666666,24.0,28.2,18.266666666666666,0.0,28.400000000000002,27.35,18.466666666666665,17.3,19.833333333333336,25.0,18.799999999999997,0.0,7.5,7.77,8.09,8.81,8.370000000000001,7.32,6.025,7.2425,6.672499999999999,7.2524999999999995,9.870000000000001,13.855,9.465,0.0,7.41,8.5075,7.32,6.5975,8.692499999999999,6.300000000000001,7.375
419121.0,0.0,23.866666666666664,31.78,19.55333333333333,30.453333333333333,27.071666666666665,18.580000000000002,21.78,19.69333333333333,15.833333333333332,18.883333333333333,21.763333333333335,20.711666666666666,0.0,31.833333333333332,20.976666666666667,20.38,13.533333333333333,27.468333333333334,18.618333333333332,20.613333333333333,17.346666666666668,0.0,22.599999999999998,31.06666666666667,21.2,34.53333333333333,24.933333333333334,23.53333333333333,23.183333333333334,24.933333333333334,16.566666666666666,22.5,20.916666666666668,19.71666666666667,0.0,35.53333333333333,21.75,23.53333333333333,19.333333333333332,27.616666666666667,17.016666666666666,26.066666666666666,23.46666666666667,0.0,9.495000000000001,7.5525,6.3825,7.92,7.7475000000000005,7.08,6.9575,6.0475,7.5075,6.0425,7.6025,7.805,0.0,8.0275,7.3475,7.785,6.300000000000001,7.0,7.9125,7.11,6.645
419122.0,18.44,20.056666666666665,32.166666666666664,25.023333333333333,16.746666666666666,0.0,23.346666666666668,19.433333333333334,23.43,22.888333333333335,18.90833333333333,21.825000000000003,25.906666666666666,22.46666666666667,25.314999999999998,0.0,23.0,0.0,18.86,17.166666666666668,18.776666666666667,34.65,20.133333333333333,24.433333333333334,34.666666666666664,21.450000000000003,22.599999999999998,0.0,20.566666666666666,18.933333333333334,27.066666666666666,22.25,18.416666666666668,23.45,31.933333333333334,22.8,26.783333333333335,0.0,24.8,0.0,25.733333333333334,18.0,20.033333333333335,28.25,8.235,6.1274999999999995,8.34,8.315,6.66,0.0,8.145,7.647500000000001,6.355,7.4825,7.6025,6.965,7.290000000000001,8.850000000000001,6.817499999999999,12.0,8.325,0.0,6.6674999999999995,8.58,6.8075,8.29
419123.0,31.333333333333332,24.101666666666667,70.16666666666667,35.46666666666667,85.25,0.0,0.0,21.673333333333332,18.386666666666667,16.953333333333333,20.60333333333333,0.0,23.866666666666664,26.666666666666668,31.78,19.55333333333333,30.453333333333333,27.071666666666665,21.78,15.833333333333332,18.883333333333333,21.16,35.13333333333333,24.46666666666667,79.46666666666667,36.266666666666666,76.98333333333332,0.0,0.0,21.85,26.2,18.066666666666666,19.516666666666666,0.0,22.599999999999998,35.333333333333336,31.06666666666667,21.2,34.53333333333333,24.933333333333334,23.183333333333334,16.566666666666666,22.5,22.933333333333334,8.01,7.155,7.9350000000000005,8.790000000000001,8.692499999999999,10.5,0.0,7.2725,6.300000000000001,6.95,7.595000000000001,0.0,9.495000000000001,6.779999999999999,7.5525,6.3825,7.92,7.7475000000000005,6.9575,7.5075,6.0425,9.39
419124.0,21.763333333333335,0.0,13.533333333333333,20.976666666666667,31.833333333333332,20.711666666666666,20.38,27.468333333333334,18.618333333333332,32.29666666666667,17.346666666666668,0.0,0.0,48.379999999999995,31.001666666666665,14.956666666666665,0.0,59.77333333333333,16.406666666666666,20.68,19.02,18.461666666666666,20.916666666666668,0.0,19.333333333333332,21.75,35.53333333333333,19.71666666666667,23.53333333333333,27.616666666666667,17.016666666666666,26.883333333333333,23.46666666666667,0.0,0.0,59.0,28.2,19.066666666666666,0.0,66.66666666666667,23.133333333333336,20.4,23.2,17.766666666666666,7.6025,0.0,6.300000000000001,7.3475,8.0275,7.805,7.785,7.0,7.9125,8.510000000000002,6.645,21.0,0.0,7.365,8.1525,5.0825000000000005,9.0,8.07,6.375,7.7575,7.3500000000000005,7.549999999999999
419125.0,18.44,20.056666666666665,32.166666666666664,16.746666666666666,25.023333333333333,23.346666666666668,19.433333333333334,0.0,23.43,22.888333333333335,18.90833333333333,0.0,23.866666666666664,31.78,30.453333333333333,17.666666666666668,27.071666666666665,26.060000000000002,24.99,15.833333333333332,18.883333333333333,23.55333333333333,20.133333333333333,24.433333333333334,34.666666666666664,22.599999999999998,21.450000000000003,20.566666666666666,18.933333333333334,0.0,27.066666666666666,22.25,18.416666666666668,0.0,22.599999999999998,31.06666666666667,34.53333333333333,21.0,24.933333333333334,20.700000000000003,21.21666666666667,16.566666666666666,22.5,27.733333333333334,8.235,6.1274999999999995,8.34,6.66,8.315,8.145,7.647500000000001,0.0,6.355,7.4825,7.6025,0.0,9.495000000000001,7.5525,7.92,7.5600000000000005,7.7475000000000005,8.995000000000001,8.115,7.5075,6.0425,7.62
419128.0,31.333333333333332,24.101666666666667,35.46666666666667,70.16666666666667,0.0,85.25,0.0,20.60333333333333,21.673333333333332,16.953333333333333,18.386666666666667,26.333333333333332,24.19333333333333,19.233333333333334,0.0,27.106666666666666,26.55333333333333,23.41333333333333,15.323333333333334,18.095,23.241666666666667,18.046666666666667,35.13333333333333,24.46666666666667,36.266666666666666,79.46666666666667,0.0,76.98333333333332,0.0,19.516666666666666,21.85,18.066666666666666,26.2,24.0,28.2,18.266666666666666,0.0,30.46666666666667,31.266666666666666,28.400000000000002,17.3,18.799999999999997,19.833333333333336,20.2,8.01,7.155,8.790000000000001,7.9350000000000005,10.5,8.692499999999999,0.0,7.595000000000001,7.2725,6.95,6.300000000000001,9.870000000000001,13.855,9.465,0.0,7.995,7.635,7.41,6.5975,7.375,8.692499999999999,8.01
419126.0,0.0,0.0,31.001666666666665,48.379999999999995,14.956666666666665,59.77333333333333,0.0,16.406666666666666,17.5,19.02,18.461666666666666,0.0,45.666666666666664,19.0,28.39333333333333,69.41,26.900000000000002,31.153333333333332,19.541666666666664,17.52,17.076666666666668,17.953333333333333,0.0,0.0,28.2,59.0,19.066666666666666,66.66666666666667,0.0,23.133333333333336,23.733333333333334,23.2,17.766666666666666,0.0,58.13333333333333,22.0,25.383333333333333,49.166666666666664,28.866666666666664,38.266666666666666,23.766666666666666,18.033333333333335,17.766666666666666,20.73333333333333,21.0,0.0,8.1525,7.365,5.0825000000000005,8.07,9.0,6.375,6.615,7.3500000000000005,7.549999999999999,7.5,7.0649999999999995,7.77,8.09,8.81,8.370000000000001,7.32,6.025,7.2425,7.2524999999999995,6.672499999999999
419127.0,21.763333333333335,20.976666666666667,13.533333333333333,0.0,31.833333333333332,20.711666666666666,27.08,20.766666666666666,27.468333333333334,17.346666666666668,21.32,21.825000000000003,25.906666666666666,23.0,27.36,24.581666666666663,25.314999999999998,0.0,18.776666666666667,22.884999999999998,16.695,18.226666666666667,20.916666666666668,21.75,19.333333333333332,0.0,35.53333333333333,19.71666666666667,33.0,19.93333333333333,27.616666666666667,23.46666666666667,28.400000000000002,23.45,31.933333333333334,24.8,27.53333333333333,25.7,26.783333333333335,0.0,20.033333333333335,21.066666666666666,16.31666666666667,23.733333333333334,7.6025,7.3475,6.300000000000001,0.0,8.0275,7.805,7.38,7.4475,7.0,6.645,6.75,6.965,7.290000000000001,8.325,8.925,7.2075,6.817499999999999,0.0,6.8075,7.75,7.935,6.885
419129.0,0.0,0.0,48.379999999999995,31.001666666666665,14.956666666666665,59.77333333333333,0.0,17.5,16.406666666666666,18.461666666666666,19.02,19.55333333333333,23.866666666666664,31.78,17.666666666666668,30.453333333333333,27.071666666666665,17.733333333333334,22.205,24.99,18.883333333333333,23.55333333333333,0.0,0.0,59.0,28.2,19.066666666666666,66.66666666666667,0.0,23.733333333333334,23.133333333333336,17.766666666666666,23.2,21.2,22.599999999999998,31.06666666666667,21.0,34.53333333333333,24.933333333333334,24.0,20.9,21.21666666666667,22.5,27.733333333333334,21.0,0.0,7.365,8.1525,5.0825000000000005,8.07,9.0,6.615,6.375,7.549999999999999,7.3500000000000005,6.3825,9.495000000000001,7.5525,7.5600000000000005,7.92,7.7475000000000005,6.645,7.74,8.115,6.0425,7.62
419130.0,0.0,0.0,19.0,28.39333333333333,69.41,26.900000000000002,31.153333333333332,19.906666666666666,23.9,17.076666666666668,17.953333333333333,18.44,20.056666666666665,23.346666666666668,32.166666666666664,20.82,16.746666666666666,25.023333333333333,19.433333333333334,23.43,22.888333333333335,18.90833333333333,0.0,0.0,22.0,25.383333333333333,49.166666666666664,28.866666666666664,38.266666666666666,20.8,23.333333333333332,17.766666666666666,20.73333333333333,20.133333333333333,24.433333333333334,20.566666666666666,34.666666666666664,21.53333333333333,22.599999999999998,21.450000000000003,18.933333333333334,27.066666666666666,22.25,18.416666666666668,7.5,0.0,7.77,8.09,8.81,8.370000000000001,7.32,8.61,7.3825,7.2524999999999995,6.672499999999999,8.235,6.1274999999999995,8.145,8.34,8.67,6.66,8.315,7.647500000000001,6.355,7.4825,7.6025
419131.0,26.333333333333332,24.19333333333333,24.0,0.0,22.106666666666666,27.106666666666666,26.55333333333333,15.323333333333334,18.095,23.241666666666667,21.106666666666666,21.825000000000003,25.906666666666666,23.0,27.36,24.581666666666663,25.314999999999998,0.0,22.884999999999998,18.86,15.028333333333332,34.65,24.0,28.2,24.666666666666668,0.0,21.3,30.46666666666667,31.266666666666666,17.3,18.799999999999997,19.833333333333336,28.133333333333336,23.45,31.933333333333334,24.8,27.53333333333333,25.7,26.783333333333335,0.0,21.066666666666666,25.733333333333334,16.03333333333333,28.25,9.870000000000001,13.855,8.745000000000001,0.0,8.06,7.995,7.635,6.5975,7.375,8.692499999999999,6.735,6.965,7.290000000000001,8.325,8.925,7.2075,6.817499999999999,0.0,7.75,6.6674999999999995,7.129999999999999,8.29
419132.0,18.44,20.056666666666665,25.023333333333333,32.166666666666664,20.82,23.346666666666668,16.746666666666666,23.43,19.433333333333334,22.888333333333335,18.90833333333333,21.763333333333335,20.666666666666668,13.533333333333333,31.833333333333332,20.976666666666667,20.711666666666666,20.766666666666666,27.08,27.468333333333334,21.32,17.346666666666668,20.133333333333333,24.433333333333334,21.450000000000003,34.666666666666664,21.53333333333333,20.566666666666666,22.599999999999998,27.066666666666666,18.933333333333334,22.25,18.416666666666668,20.916666666666668,24.0,19.333333333333332,35.53333333333333,21.75,19.71666666666667,19.93333333333333,33.0,27.616666666666667,28.400000000000002,23.46666666666667,8.235,6.1274999999999995,8.315,8.34,8.67,8.145,6.66,6.355,7.647500000000001,7.4825,7.6025,7.6025,7.74,6.300000000000001,8.0275,7.3475,7.805,7.4475,7.38,7.0,6.75,6.645
419133.0,19.55333333333333,23.866666666666664,31.78,17.666666666666668,27.071666666666665,30.453333333333333,19.753333333333334,18.580000000000002,18.883333333333333,22.205,23.55333333333333,31.333333333333332,24.101666666666667,35.46666666666667,85.25,43.75,37.45,70.16666666666667,21.673333333333332,18.386666666666667,16.953333333333333,20.60333333333333,21.2,22.599999999999998,31.06666666666667,21.0,24.933333333333334,34.53333333333333,23.933333333333334,23.53333333333333,22.5,20.9,27.733333333333334,35.13333333333333,24.46666666666667,36.266666666666666,76.98333333333332,34.400000000000006,34.233333333333334,79.46666666666667,21.85,26.2,18.066666666666666,19.516666666666666,6.3825,9.495000000000001,7.5525,7.5600000000000005,7.7475000000000005,7.92,7.41,7.08,6.0425,7.74,7.62,8.01,7.155,8.790000000000001,8.692499999999999,9.29,7.690000000000001,7.9350000000000005,7.2725,6.300000000000001,6.95,7.595000000000001
419134.0,26.333333333333332,24.19333333333333,24.0,22.106666666666666,27.106666666666666,0.0,26.55333333333333,15.323333333333334,23.35666666666667,17.526666666666667,23.241666666666667,0.0,0.0,48.379999999999995,59.77333333333333,14.956666666666665,31.001666666666665,0.0,16.406666666666666,17.5,18.461666666666666,19.02,24.0,28.2,24.666666666666668,21.3,30.46666666666667,0.0,31.266666666666666,17.3,22.950000000000003,25.0,19.833333333333336,0.0,0.0,59.0,66.66666666666667,19.066666666666666,28.2,0.0,23.133333333333336,23.733333333333334,17.766666666666666,23.2,9.870000000000001,13.855,8.745000000000001,8.06,7.995,0.0,7.635,6.5975,7.285,6.300000000000001,8.692499999999999,21.0,0.0,7.365,8.07,5.0825000000000005,8.1525,9.0,6.375,6.615,7.549999999999999,7.3500000000000005
419135.0,25.906666666666666,21.825000000000003,0.0,27.36,24.581666666666663,25.314999999999998,0.0,22.884999999999998,18.86,18.776666666666667,18.706666666666667,19.0,0.0,0.0,28.39333333333333,69.41,26.900000000000002,31.153333333333332,19.906666666666666,23.9,28.0,17.953333333333333,31.933333333333334,23.45,0.0,27.53333333333333,25.7,26.783333333333335,0.0,21.066666666666666,25.733333333333334,20.033333333333335,23.866666666666664,22.0,0.0,0.0,25.383333333333333,49.166666666666664,28.866666666666664,38.266666666666666,20.8,23.333333333333332,29.333333333333332,20.73333333333333,7.290000000000001,6.965,12.0,8.925,7.2075,6.817499999999999,0.0,7.75,6.6674999999999995,6.8075,7.035,7.77,7.5,0.0,8.09,8.81,8.370000000000001,7.32,8.61,7.3825,8.58,6.672499999999999
419136.0,20.666666666666668,13.533333333333333,0.0,21.763333333333335,20.976666666666667,20.711666666666666,20.766666666666666,27.468333333333334,17.346666666666668,19.919999999999998,32.29666666666667,31.333333333333332,24.101666666666667,43.75,85.25,35.46666666666667,37.45,70.16666666666667,21.673333333333332,18.386666666666667,20.60333333333333,16.953333333333333,24.0,19.333333333333332,0.0,20.916666666666668,21.75,19.71666666666667,19.93333333333333,27.616666666666667,23.46666666666667,28.666666666666668,26.883333333333333,35.13333333333333,24.46666666666667,34.400000000000006,76.98333333333332,36.266666666666666,34.233333333333334,79.46666666666667,21.85,26.2,19.516666666666666,18.066666666666666,7.74,6.300000000000001,0.0,7.6025,7.3475,7.805,7.4475,7.0,6.645,6.24,8.510000000000002,8.01,7.155,9.29,8.692499999999999,8.790000000000001,7.690000000000001,7.9350000000000005,7.2725,6.300000000000001,7.595000000000001,6.95
419137.0,19.55333333333333,23.866666666666664,31.78,27.071666666666665,17.666666666666668,30.453333333333333,0.0,18.883333333333333,23.55333333333333,22.87,21.16,0.0,0.0,31.001666666666665,23.409999999999997,48.379999999999995,59.77333333333333,19.146666666666665,17.5,18.866666666666667,16.406666666666666,18.461666666666666,21.2,22.599999999999998,31.06666666666667,24.933333333333334,21.0,34.53333333333333,0.0,22.5,27.733333333333334,22.883333333333333,22.933333333333334,0.0,0.0,28.2,22.78333333333333,59.0,66.66666666666667,20.933333333333334,23.733333333333334,23.066666666666666,23.133333333333336,17.766666666666666,6.3825,9.495000000000001,7.5525,7.7475000000000005,7.5600000000000005,7.92,8.040000000000001,6.0425,7.62,7.17,9.39,21.0,0.0,8.1525,7.605,7.365,8.07,8.22,6.615,7.3500000000000005,6.375,7.549999999999999
419138.0,18.44,20.056666666666665,32.166666666666664,23.346666666666668,20.82,25.023333333333333,16.746666666666666,19.433333333333334,23.43,22.888333333333335,18.90833333333333,19.0,0.0,45.666666666666664,28.39333333333333,69.41,0.0,26.900000000000002,21.071666666666665,17.52,19.906666666666666,17.953333333333333,20.133333333333333,24.433333333333334,34.666666666666664,20.566666666666666,21.53333333333333,21.450000000000003,22.599999999999998,18.933333333333334,27.066666666666666,22.25,18.416666666666668,22.0,0.0,58.13333333333333,25.383333333333333,49.166666666666664,0.0,28.866666666666664,19.950000000000003,18.033333333333335,20.8,20.73333333333333,8.235,6.1274999999999995,8.34,8.145,8.67,8.315,6.66,7.647500000000001,6.355,7.4825,7.6025,7.77,7.5,7.0649999999999995,8.09,8.81,0.0,8.370000000000001,7.76,7.2425,8.61,6.672499999999999
419139.0,25.906666666666666,21.825000000000003,27.36,25.314999999999998,24.581666666666663,0.0,0.0,22.884999999999998,18.86,18.776666666666667,20.946666666666665,13.533333333333333,31.833333333333332,0.0,20.976666666666667,21.763333333333335,20.711666666666666,18.618333333333332,27.468333333333334,17.346666666666668,19.919999999999998,20.613333333333333,31.933333333333334,23.45,27.53333333333333,26.783333333333335,25.7,0.0,0.0,21.066666666666666,25.733333333333334,20.033333333333335,20.066666666666666,19.333333333333332,35.53333333333333,0.0,21.75,20.916666666666668,19.71666666666667,17.016666666666666,27.616666666666667,23.46666666666667,28.666666666666668,26.066666666666666,7.290000000000001,6.965,8.925,6.817499999999999,7.2075,12.0,0.0,7.75,6.6674999999999995,6.8075,7.955,6.300000000000001,8.0275,0.0,7.3475,7.6025,7.805,7.9125,7.0,6.645,6.24,7.11
419140.0,26.333333333333332,24.19333333333333,24.0,22.106666666666666,0.0,27.106666666666666,20.166666666666664,21.106666666666666,15.323333333333334,23.35666666666667,18.046666666666667,24.101666666666667,37.45,43.75,35.46666666666667,53.77333333333333,85.25,70.16666666666667,20.60333333333333,21.166666666666668,18.386666666666667,19.066666666666666,24.0,28.2,24.666666666666668,21.3,0.0,30.46666666666667,25.516666666666666,28.133333333333336,17.3,22.950000000000003,20.2,24.46666666666667,34.233333333333334,34.400000000000006,36.266666666666666,70.66666666666667,76.98333333333332,79.46666666666667,19.516666666666666,25.266666666666666,26.2,23.8,9.870000000000001,13.855,8.745000000000001,8.06,0.0,7.995,5.91,6.735,6.5975,7.285,8.01,7.155,7.690000000000001,9.29,8.790000000000001,6.84,8.692499999999999,7.9350000000000005,7.595000000000001,7.529999999999999,6.300000000000001,7.199999999999999
